h_geoid,w_geoid,count
51059416000,51059416100,26
51059416000,51059416200,9
51059416000,51059416300,5
51059416000,51059420201,2
51059416000,51059420203,2
51059416000,51059420400,1
51059416000,51059420501,1
51059416000,51059420503,1
51059416000,51059420600,5
51059416000,51059420700,1
51059416000,51059421001,8
51059416000,51059421002,15
51059416000,51059421101,5
51059416000,51059421102,3
51059416000,51059421103,8
51059416000,51059421400,12
51059416000,51059421500,31
51059416000,51059421600,17
51059416000,51059421701,2
51059416000,51059421800,8
51059416000,51059421900,3
51059416000,51059422000,17
51059416000,51059422101,2
51059416000,51059422102,2
51059416000,51059422202,1
51059416000,51059422302,12
51059416000,51059422402,2
51059416000,51059430101,1
51059416000,51059430202,1
51059416000,51059430400,8
51059416000,51059430600,16
51059416000,51059430700,9
51059416000,51059430801,4
51059416000,51059430901,3
51059416000,51059431001,1
51059416000,51059431500,2
51059416000,51059431600,18
51059416000,51059431801,1
51059416000,51059432000,2
51059416000,51059432201,2
51059416000,51059432202,1
51059416000,51059432300,1
51059416000,51059432800,17
51059416000,51059440100,4
51059416000,51059440201,5
51059416000,51059440202,29
51059416000,51059440300,1
51059416000,51059440502,12
51059416000,51059440600,1
51059416000,51059440800,7
51059416000,51059450100,1
51059416000,51059450400,4
51059416000,51059450601,5
51059416000,51059450701,18
51059416000,51059450702,6
51059416000,51059450800,2
51059416000,51059451501,3
51059416000,51059451502,2
51059416000,51059451601,3
51059416000,51059451900,2
51059416000,51059452000,1
51059416000,51059452101,2
51059416000,51059452102,7
51059416000,51059452200,4
51059416000,51059452400,1
51059416000,51059452501,160
51059416000,51059452502,1
51059416000,51059452600,7
51059416000,51059452801,5
51059416000,51059460400,11
51059416000,51059460501,9
51059416000,51059460502,3
51059416000,51059460600,4
51059416000,51059460702,1
51059416000,51059460800,4
51059416000,51059460900,1
51059416000,51059461201,1
51059416000,51059461202,9
51059416000,51059461500,1
51059416000,51059461601,1
51059416000,51059461602,9
51059416000,51059461700,2
51059416000,51059461802,2
51059416000,51059461901,2
51059416000,51059470100,1
51059416000,51059470400,4
51059416000,51059470500,4
51059416000,51059470700,4
51059416000,51059470900,1
51059416000,51059471000,1
51059416000,51059471201,1
51059416000,51059471202,3
51059416000,51059471301,2
51059416000,51059480201,1
51059416000,51059480202,46
51059416000,51059480203,12
51059416000,51059480300,2
51059416000,51059480401,1
51059416000,51059480505,1
51059416000,51059480801,1
51059416000,51059480901,2
51059416000,51059480902,3
51059416000,51059480903,3
51059416000,51059481101,3
51059416000,51059481106,1
51059416000,51059481201,1
51059416000,51059481202,1
51059416000,51059481400,1
51059416000,51059481702,3
51059416000,51059481900,2
51059416000,51059482203,8
51059416000,51059482301,4
51059416000,51059482400,6
51059416000,51059482501,18
51059416000,51059482601,3
51059416000,51059482602,8
51059416000,51059490101,6
51059416000,51059490103,32
51059416000,51059491000,1
51059416000,51059491201,4
51059416000,51059491202,1
51059416000,51059491303,2
51059416000,51059491401,1
51059416000,51059491405,1
51059416000,51059491502,1
51059416000,51059491601,3
51059416000,51059491701,4
51059416000,51059491702,2
51059416000,51059491703,33
51059416000,51059491704,3
51059416000,51059491705,1
51059416000,51059491801,7
51059416000,51059491803,4
51059416000,51059492100,3
51059416000,51059492203,1
51059416000,51059980100,3
51059416000,51600300100,5
51059416000,51600300200,6
51059416000,51600300300,8
51059416000,51600300400,3
51059416000,51600300500,1
51059416100,51059415100,4
51059416100,51059415300,1
51059416100,51059415401,1
51059416100,51059415402,2
51059416100,51059415500,11
51059416100,51059415800,3
51059416100,51059415900,40
51059416100,51059416000,19
51059416100,51059416100,33
51059416100,51059416200,5
51059416100,51059420400,3
51059416100,51059420502,1
51059416100,51059420503,1
51059416100,51059420600,1
51059416100,51059420800,1
51059416100,51059421001,10
51059416100,51059421002,13
51059416100,51059421101,2
51059416100,51059421103,7
51059416100,51059421200,1
51059416100,51059421300,1
51059416100,51059421400,3
51059416100,51059421500,10
51059416100,51059421701,1
51059416100,51059421800,4
51059416100,51059421900,1
51059416100,51059422000,5
51059416100,51059422101,1
51059416100,51059422102,7
51059416100,51059422202,2
51059416100,51059422301,2
51059416100,51059422302,4
51059416100,51059422402,3
51059416100,51059430101,2
51059416100,51059430600,8
51059416100,51059430801,2
51059416100,51059430901,1
51059416100,51059431500,1
51059416100,51059431600,3
51059416100,51059432800,4
51059416100,51059440100,3
51059416100,51059440201,6
51059416100,51059440202,9
51059416100,51059440502,5
51059416100,51059440600,1
51059416100,51059440701,1
51059416100,51059440800,1
51059416100,51059450100,4
51059416100,51059450400,1
51059416100,51059450601,5
51059416100,51059450701,2
51059416100,51059450702,3
51059416100,51059451501,1
51059416100,51059451502,2
51059416100,51059451601,1
51059416100,51059451800,1
51059416100,51059451900,2
51059416100,51059452000,1
51059416100,51059452101,1
51059416100,51059452200,2
51059416100,51059452301,2
51059416100,51059452400,1
51059416100,51059452501,97
51059416100,51059452600,3
51059416100,51059452801,3
51059416100,51059460400,5
51059416100,51059460501,12
51059416100,51059460502,9
51059416100,51059460800,2
51059416100,51059460900,1
51059416100,51059461100,1
51059416100,51059461201,2
51059416100,51059461202,4
51059416100,51059461602,6
51059416100,51059461802,1
51059416100,51059470400,2
51059416100,51059470500,1
51059416100,51059470600,2
51059416100,51059470800,2
51059416100,51059471000,1
51059416100,51059471100,1
51059416100,51059471201,1
51059416100,51059471202,4
51059416100,51059471301,2
51059416100,51059480201,2
51059416100,51059480202,28
51059416100,51059480203,4
51059416100,51059480402,2
51059416100,51059480802,2
51059416100,51059480901,2
51059416100,51059480902,4
51059416100,51059480903,2
51059416100,51059481101,2
51059416100,51059481103,1
51059416100,51059481201,1
51059416100,51059481202,3
51059416100,51059481400,1
51059416100,51059481702,2
51059416100,51059481900,1
51059416100,51059482202,3
51059416100,51059482203,11
51059416100,51059482301,1
51059416100,51059482400,5
51059416100,51059482501,23
51059416100,51059482602,5
51059416100,51059490103,12
51059416100,51059490501,1
51059416100,51059491102,1
51059416100,51059491202,2
51059416100,51059491501,1
51059416100,51059491701,5
51059416100,51059491702,6
51059416100,51059491703,15
51059416100,51059491801,2
51059416100,51059492100,1
51059416100,51059492202,1
51059416100,51600300100,1
51059416100,51600300200,2
51059416100,51600300300,3
51059416100,51600300400,4
51059416100,51600300500,1
51059416200,51059415402,2
51059416200,51059415500,4
51059416200,51059415900,2
51059416200,51059416000,1
51059416200,51059416100,8
51059416200,51059416200,14
51059416200,51059420203,2
51059416200,51059420503,1
51059416200,51059421001,1
51059416200,51059421002,4
51059416200,51059421102,1
51059416200,51059421103,3
51059416200,51059421500,5
51059416200,51059421900,5
51059416200,51059422000,4
51059416200,51059422101,2
51059416200,51059422102,1
51059416200,51059422302,6
51059416200,51059430400,2
51059416200,51059430600,1
51059416200,51059430801,6
51059416200,51059430901,3
51059416200,51059431001,2
51059416200,51059431600,5
51059416200,51059431802,1
51059416200,51059432201,1
51059416200,51059432800,3
51059416200,51059440100,2
51059416200,51059440201,10
51059416200,51059440202,11
51059416200,51059440300,1
51059416200,51059440501,1
51059416200,51059440502,2
51059416200,51059450701,4
51059416200,51059450702,1
51059416200,51059451100,1
51059416200,51059451502,2
51059416200,51059452000,1
51059416200,51059452200,4
51059416200,51059452501,41
51059416200,51059452600,4
51059416200,51059452801,1
51059416200,51059460501,4
51059416200,51059460600,1
51059416200,51059461202,2
51059416200,51059461602,3
51059416200,51059461700,2
51059416200,51059471100,1
51059416200,51059471301,1
51059416200,51059480201,1
51059416200,51059480202,8
51059416200,51059480203,1
51059416200,51059480402,1
51059416200,51059480802,3
51059416200,51059480901,1
51059416200,51059480902,3
51059416200,51059480903,2
51059416200,51059481000,1
51059416200,51059481101,1
51059416200,51059481202,1
51059416200,51059481702,1
51059416200,51059481900,5
51059416200,51059482202,3
51059416200,51059482203,3
51059416200,51059482400,5
51059416200,51059482601,1
51059416200,51059482602,4
51059416200,51059490103,1
51059416200,51059491302,1
51059416200,51059491401,3
51059416200,51059491501,1
51059416200,51059491601,2
51059416200,51059491702,1
51059416200,51059491703,2
51059416200,51059491704,1
51059416200,51059492202,2
51059416200,51600300100,4
51059416200,51600300200,4
51059416200,51600300400,1
51059416300,51059415100,2
51059416300,51059415401,4
51059416300,51059415500,1
51059416300,51059416200,1
51059416300,51059416300,17
51059416300,51059420203,3
51059416300,51059420400,3
51059416300,51059420503,1
51059416300,51059420800,1
51059416300,51059421001,2
51059416300,51059421002,6
51059416300,51059421101,7
51059416300,51059421103,2
51059416300,51059421500,2
51059416300,51059421600,1
51059416300,51059421800,2
51059416300,51059422000,40
51059416300,51059422101,8
51059416300,51059422102,28
51059416300,51059422202,4
51059416300,51059422302,4
51059416300,51059422402,1
51059416300,51059430202,1
51059416300,51059430400,7
51059416300,51059430600,1
51059416300,51059430801,4
51059416300,51059430802,1
51059416300,51059430901,1
51059416300,51059431001,1
51059416300,51059431600,4
51059416300,51059432000,3
51059416300,51059432800,34
51059416300,51059440100,1
51059416300,51059440201,2
51059416300,51059440202,2
51059416300,51059440300,1
51059416300,51059440502,9
51059416300,51059440600,1
51059416300,51059440800,3
51059416300,51059450100,1
51059416300,51059451300,1
51059416300,51059451501,1
51059416300,51059451502,4
51059416300,51059451900,1
51059416300,51059452000,4
51059416300,51059452101,3
51059416300,51059452102,3
51059416300,51059452200,1
51059416300,51059452501,50
51059416300,51059452502,1
51059416300,51059452600,6
51059416300,51059452700,1
51059416300,51059452801,2
51059416300,51059460200,1
51059416300,51059460800,3
51059416300,51059461201,1
51059416300,51059461202,5
51059416300,51059461500,2
51059416300,51059461602,2
51059416300,51059461802,1
51059416300,51059471100,1
51059416300,51059471201,2
51059416300,51059471202,5
51059416300,51059471402,1
51059416300,51059480201,1
51059416300,51059480202,10
51059416300,51059480203,3
51059416300,51059480300,1
51059416300,51059480402,1
51059416300,51059480801,1
51059416300,51059480901,1
51059416300,51059480902,1
51059416300,51059480903,2
51059416300,51059481101,3
51059416300,51059481201,3
51059416300,51059481702,3
51059416300,51059481900,3
51059416300,51059482001,1
51059416300,51059482202,8
51059416300,51059482203,6
51059416300,51059482301,1
51059416300,51059482400,2
51059416300,51059482501,4
51059416300,51059482602,3
51059416300,51059490101,1
51059416300,51059490103,9
51059416300,51059490502,3
51059416300,51059491202,1
51059416300,51059491301,1
51059416300,51059491405,1
51059416300,51059491601,1
51059416300,51059491702,5
51059416300,51059491703,15
51059416300,51059491704,1
51059416300,51059491802,1
51059416300,51059492000,2
51059416300,51059492201,2
51059416300,51059492203,1
51059416300,51600300100,12
51059416300,51600300200,5
51059416300,51600300300,2
51059416300,51600300400,1
51059420100,51059415100,3
51059420100,51059415401,1
51059420100,51059415500,3
51059420100,51059416000,1
51059420100,51059416100,3
51059420100,51059416200,1
51059420100,51059420100,16
51059420100,51059420201,6
51059420100,51059420202,1
51059420100,51059420203,9
51059420100,51059420300,6
51059420100,51059420400,3
51059420100,51059421001,11
51059420100,51059421002,38
51059420100,51059421101,3
51059420100,51059421102,2
51059420100,51059421103,5
51059420100,51059421400,4
51059420100,51059421500,11
51059420100,51059421600,2
51059420100,51059421800,1
51059420100,51059421900,1
51059420100,51059422000,11
51059420100,51059422102,3
51059420100,51059422201,1
51059420100,51059422301,2
51059420100,51059422302,18
51059420100,51059422402,4
51059420100,51059422403,3
51059420100,51059430101,2
51059420100,51059430201,1
51059420100,51059430202,1
51059420100,51059430400,5
51059420100,51059430600,39
51059420100,51059430700,1
51059420100,51059430801,2
51059420100,51059430901,3
51059420100,51059431001,4
51059420100,51059431300,1
51059420100,51059431500,4
51059420100,51059431600,23
51059420100,51059432000,3
51059420100,51059432201,3
51059420100,51059432401,2
51059420100,51059432500,1
51059420100,51059432600,2
51059420100,51059432702,1
51059420100,51059432800,19
51059420100,51059440100,1
51059420100,51059440201,26
51059420100,51059440202,14
51059420100,51059440502,9
51059420100,51059440600,1
51059420100,51059440800,6
51059420100,51059450100,10
51059420100,51059450300,3
51059420100,51059450400,4
51059420100,51059450601,5
51059420100,51059450701,2
51059420100,51059450702,3
51059420100,51059451000,1
51059420100,51059451300,1
51059420100,51059451400,2
51059420100,51059451501,5
51059420100,51059451502,12
51059420100,51059451601,2
51059420100,51059451800,3
51059420100,51059452000,1
51059420100,51059452101,6
51059420100,51059452200,1
51059420100,51059452301,1
51059420100,51059452400,16
51059420100,51059452501,77
51059420100,51059452600,16
51059420100,51059452700,1
51059420100,51059452801,4
51059420100,51059460400,13
51059420100,51059460501,12
51059420100,51059460502,4
51059420100,51059460701,1
51059420100,51059460702,1
51059420100,51059460800,7
51059420100,51059461100,3
51059420100,51059461202,8
51059420100,51059461601,5
51059420100,51059461602,11
51059420100,51059461802,8
51059420100,51059470100,2
51059420100,51059470300,2
51059420100,51059470400,1
51059420100,51059470500,3
51059420100,51059470600,1
51059420100,51059471100,3
51059420100,51059471201,4
51059420100,51059471301,1
51059420100,51059471402,1
51059420100,51059480100,1
51059420100,51059480202,35
51059420100,51059480203,3
51059420100,51059480300,5
51059420100,51059480505,1
51059420100,51059480901,1
51059420100,51059480902,5
51059420100,51059481101,1
51059420100,51059481103,1
51059420100,51059481106,1
51059420100,51059481202,7
51059420100,51059481702,5
51059420100,51059481900,7
51059420100,51059482202,4
51059420100,51059482203,11
51059420100,51059482301,4
51059420100,51059482400,5
51059420100,51059482501,20
51059420100,51059482601,3
51059420100,51059482602,3
